sp500 open,sp500 high,sp500 low,sp500 close,sp500 volume,sp500 high-low,nasdaq open,nasdaq high,nasdaq low,nasdaq close,nasdaq volume,nasdaq high-low,us_rates_%,CPI,usd_chf,eur_usd,GDP,silver open,silver high,silver low,silver close,silver volume,silver high-low,oil open,oil high,oil low,oil close,oil volume,oil high-low,platinum open,platinum high,platinum low,platinum close,platinum volume,platinum high-low,palladium open,palladium high,palladium low,palladium close,palladium volume,palladium high-low,gold open,gold high,gold low,gold close,gold volume,year,day,volatility_category,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12
-1.210218479838063,-1.2134244673254997,-1.2094526602953823,-1.2145467908154624,0.4491729848317295,-0.8031486316820035,-1.0682316654522526,-1.069772477458196,-1.0676103617869106,-1.0695029944467322,0.8459130557357106,-0.851123620570298,-0.5928658723441412,-1.316016435130257,2.4580361471377254,1.255301419713958,-1.3496483355529492,-0.5101126186676883,-0.512826208368174,-0.49571882949776336,-0.5076904999924112,-0.5942379642054537,-0.6262039458391536,0.28361087467602797,0.26918337775096,0.2790782031328395,0.2616146163186092,-0.2998320428221544,-0.1226082604691912,1.9811095642742436,1.9583828470375333,1.9623333407650538,1.965167149602396,-0.506022247087485,0.3343785031492234,-0.9020777148189278,-0.9076392012442193,-0.910375097640836,-0.9108281752205347,1.1110382588820529,-0.5028967147496715,-1.1002530878517405,-1.1057473632873918,-1.092054776320129,-1.1044129044425943,-0.2145197335415474,-1.6237709413082009,1.1833485993076893,0,0,0,0,1,0,0,0,0,0,0,0,0
-1.220117331071374,-1.2198245438836568,-1.2341807820825308,-1.2382182859424706,3.53663542745129,0.025417790925834172,-1.0707660601281377,-1.0715576625503225,-1.0765979183076957,-1.0782507832920734,2.581759716530609,-0.5369016742894788,-0.5928658723441412,-1.3162019319546168,2.619299337665629,1.161790195506722,-1.3490509192999955,-0.5277103411076852,-0.5112492669130845,-0.5231406706541389,-0.5204974204976642,-0.4059632371536015,-0.1030944227514051,0.24978264058241784,0.2510866494822822,0.2346619834572743,0.21679186413519141,-0.1342048522351259,0.7143042955252458,1.9153959059937247,1.9143697239327724,1.8863314443519326,1.8917505648613138,-0.3006839291573393,1.63447956887189,-0.928206934069112,-0.9185470777208367,-0.939007786528673,-0.9408094094506226,2.4065350006787276,-0.11256641762509398,-1.1154644089768586,-1.0512610576120813,-1.1019185794636854,-1.040876405885005,2.5004095867558034,-1.6237709413082009,1.2960413956533026,2,0,0,0,1,0,0,0,0,0,0,0,0
-1.2333157993824555,-1.2334452196356318,-1.234014821533624,-1.2307951690036876,2.7361315467554026,-0.6073056590656019,-1.0758348494799075,-1.0780492447035088,-1.0784943751882285,-1.07800551818426,3.2521325177195526,-0.7427712253010481,-0.5928658723441412,-1.3163874287789756,2.75944472943392,1.0735720594621592,-1.3484535030470424,-0.5549068212422262,-0.5396342131046914,-0.5632538814831262,-0.5381069361923866,-0.2260055766490806,0.09046491229341307,0.2346970767298621,0.22982299376658577,0.2351292791017777,0.24423436547197777,-0.19054740005981768,-0.0031987725692680102,1.8606345240932922,1.8374333739285706,1.8665458266906654,1.852521833543965,-0.3675382652276193,-0.7276903939903303,-0.9456840939649306,-0.9508448587275659,-0.958184130037961,-0.9563719229411539,1.9090998640462022,-0.4266184877994768,-1.041097950142946,-1.0455433588683758,-1.0580416620320023,-1.0516911290437434,2.802538044304529,-1.6237709413082009,1.4087341919989156,0,0,0,0,1,0,0,0,0,0,0,0,0
-1.2246543045533085,-1.2217117459456772,-1.2190783721319907,-1.218588265593244,1.1802685011010376,-0.7466554665041942,-1.0757530948129435,-1.0723691103194706,-1.0732997324285085,-1.070974585093612,1.491161407167663,-0.717488999738226,-0.5928658723441412,-1.3165729256033343,2.5943419391315476,1.173258553192516,-1.3478560867940892,-0.5389088917513197,-0.48603397304620694,-0.5169254883337469,-0.47567319872927966,-0.3989719922934234,0.2546525728246071,0.27355383210765716,0.27551723264499733,0.29480894760126863,0.2931734928559134,-0.16209389397173973,-0.4215056018957683,1.8606345240932922,1.904384759688242,1.8901001334302694,1.9147896610318198,-0.41170988013119714,1.0681715593547092,-0.9460301763391052,-0.9398993570890661,-0.9414843647142446,-0.9368234650154087,1.407284834009601,-0.5487345341456561,-1.0674642400931516,-1.0613511142186203,-1.0508989080314954,-1.0527050093398753,0.11681202359618842,-1.6237709413082009,1.5214269883445286,0,0,0,0,1,0,0,0,0,0,0,0,0
-1.2182200512516563,-1.2225322685813387,-1.2297828275364944,-1.23549647639825,2.2897809871673163,-0.29847635609359263,-1.0708478147951015,-1.0726936894271302,-1.0766803729546754,-1.0790887724104354,2.5161192622105424,-0.583854378906154,-0.5928658723441412,-1.3167584224276943,2.4849133455590433,1.225307253458808,-1.347258670541136,-0.4381219359586098,-0.45449514394442153,-0.4386239787854996,-0.45166022278193113,-0.5572215860234633,-0.5677543135570309,0.3101248959926412,0.2981381429808447,0.3100770231147444,0.3064373685020267,-0.09390994108289627,-0.1674428616831804,1.9507561125922894,1.9374702929774035,1.9522835032228232,1.9416962463869991,0.1207371535713898,-0.11619618048572183,-0.9302834283141597,-0.9353877581324469,-0.9374434468656788,-0.9402895036547253,2.182239431448509,-0.5353848599401233,-1.0198021005677798,-1.0216635582329,-1.004300941456762,-1.0162053186791324,0.6096148988720008,-1.6237709413082009,1.6341197846901419,1,0,0,0,1,0,0,0,0,0,0,0,0
-1.2244068332724756,-1.2238861309301794,-1.2280402417729703,-1.2291455874617359,1.6555420556239195,-0.43970926903811025,-1.0740362468066988,-1.0731805580886191,-1.0757321445144092,-1.0762580042910903,1.8116199466204204,-0.6470599428132146,-0.5928658723441412,-1.316943919252053,2.581863239864507,1.172817462512294,-1.346661254288183,-0.43332255711133777,-0.4466025519616999,-0.43535325948041115,-0.43965373480825626,-0.5405472155483104,-0.47963929001614336,0.3073820662012673,0.30537683428831564,0.31794239534895913,0.3094103061468451,-0.17820588664473874,-0.1823877287545066,1.949660884954281,1.9312277395266186,1.9333615434753417,1.9186993922100148,-0.2320388519423197,0.40196470569445975,-0.9361668286751282,-0.9416626089936432,-0.9432438074138594,-0.9458351654776317,1.6150278855269862,-0.5499159212434894,-1.0088161464218606,-1.0119098368465786,-0.9988588431706614,-1.0099530568529866,0.6230191375999043,-1.6237709413082009,-1.6339713093326378,1,0,0,0,0,1,0,0,0,0,0,0,0
-1.230593615293295,-1.2252399932790203,-1.2262976560094467,-1.2227946985252214,1.0213031240805226,-0.5809421819826278,-1.0772246788182958,-1.073667426750108,-1.0747839160741428,-1.0734272361717452,1.1071206310302986,-0.710265506720275,-0.5934277247154202,-1.3171004150979726,2.6788131341699706,1.1203276715657782,-1.3460638380352294,-0.42852317826406566,-0.43870995997897827,-0.43208254017532327,-0.427647246834582,-0.5238728450731576,-0.3915242664752559,0.30463923640989343,0.312615525595787,0.3258077675831736,0.3123832437916639,-0.2625018322065812,-0.1973325958258328,1.9485656573162724,1.924985186075833,1.91443958372786,1.8957025380330308,-0.5848148574560292,0.9201255918746416,-0.9420502290360969,-0.9479374598548393,-0.94904416796204,-0.9513808273005382,1.0478163396054634,-0.5644469825468555,-0.997830192275942,-1.0021561154602578,-0.9934167448845612,-1.0037007950268408,0.6364233763278079,-1.6237709413082009,-1.4085857166414115,0,0,0,0,0,1,0,0,0,0,0,0,0
-1.2336457610902327,-1.2387786167674295,-1.2452171585848486,-1.2461362773438396,3.6022723045696066,-0.34367088823583997,-1.0782057348218643,-1.0805647327878687,-1.0859152934163996,-1.0856904915624102,3.6762212601133273,-0.5296781812715278,-0.5939895770866991,-1.317256910943892,2.907269320751163,0.9915291929407172,-1.3454664217822763,-0.45891924429678793,-0.47971043781129913,-0.5642326503524793,-0.5621199121397351,0.3441882829328976,1.2242115485195213,0.27538238530190634,0.25696808616960265,0.25224340374551896,0.23188523987042411,0.006931669775208764,0.34068261874201633,1.8312198389582028,1.8057524151658364,1.7651052789987711,1.736434577272639,1.172499119248473,2.1238036752994844,-0.9792540842598693,-0.9839550011840275,-0.9993139593796051,-0.9950529141559263,4.486534098199363,-0.26752502529107597,-0.9816047830758154,-0.9971110871569882,-1.0396745803164136,-1.0327653635159508,1.9282497282104338,-1.6237709413082009,-1.2958929202957985,1,0,0,0,0,1,0,0,0,0,0,0,0
-1.2538559156915758,-1.2488710451860616,-1.2531002846579329,-1.2519098127406707,3.146507582848689,-0.4491247965677469,-1.0890791055280802,-1.0872186044948848,-1.0895432978835056,-1.0877343674608544,3.1937466571528024,-0.6669245486125766,-0.5945514294579781,-1.3174134067898118,3.158763105979195,0.8618485329552086,-1.344869005529323,-0.6716917065258426,-0.6374045833202268,-0.6833161961237719,-0.6421631652975645,-0.1598512993850875,0.4311763366515178,0.16429777875126791,0.19227228260907925,0.18191772259254063,0.16831011177353583,0.19909452792393018,0.47518642238398445,1.611235544809608,1.674970920371887,1.6105890267869702,1.6550796267859944,0.49559896653688823,3.0635737297380867,-1.0431062822950876,-0.994455841818463,-1.04800183428403,-1.0222613174745612,6.470462075912841,0.5814985023527762,-1.0765910327682227,-1.0371349783629267,-1.0688578323756266,-1.0253302413443182,1.9426894030732078,-1.6237709413082009,-1.1832001239501855,1,0,0,0,0,1,0,0,0,0,0,0,0
-1.2563306284999038,-1.2554352262713508,-1.344129645733442,-1.2839116946545355,7.781930128528043,3.381111802487571,-1.0901419161986126,-1.0886783990315827,-1.1397581778941297,-1.100896928246835,8.7870576228577,1.467653755656705,-0.5951132818292569,-1.3175699026357315,3.108848308911037,0.6845300795056375,-1.3442715892763701,-0.6316968827985768,-0.6247890516795128,-0.6523218485942578,-0.6053432688449635,-0.4432974906414648,0.10808791700159145,0.15058820117738486,0.15155464400455407,0.08105589041261144,0.10655991001554363,0.25955113913251654,2.3881294075141195,1.7113706431418272,1.7245992203056293,1.6244075534075377,1.6595854394283318,1.0435657568272187,4.544033404538654,-1.0164579394836415,-1.0019808741949316,-1.0260307716015278,-1.0187952788352446,1.0542122119829105,-0.08401622942742058,-1.0076330436676848,-0.9234536739292535,-0.9920562203130364,-0.9105589918222045,6.63621764741438,-1.6237709413082009,-1.0705073276045722,2,0,0,0,0,1,0,0,0,0,0,0,0
